Date,Price
2022-01-07,138.14549255371094
2022-01-10,135.0780029296875
2022-01-11,138.0070037841797
2022-01-12,141.14999389648438
2022-01-13,141.5399932861328
2022-01-14,137.07899475097656
2022-01-18,136.1750030517578
2022-01-19,136.52349853515625
2022-01-20,136.25
2022-01-21,132.593505859375
2022-01-24,125.97799682617188
2022-01-25,128.74000549316406
2022-01-26,131.11900329589844
2022-01-27,131.3040008544922
2022-01-28,129.65899658203125
2022-01-31,134.16200256347656
2022-02-01,137.59449768066406
2022-02-02,151.25
2022-02-03,145.70550537109375
2022-02-04,143.4445037841797
2022-02-07,144.25
2022-02-08,139.02650451660156
2022-02-09,140.9635009765625
2022-02-10,139.70350646972656
2022-02-11,138.60000610351562
2022-02-14,133.25650024414062
2022-02-15,137.57049560546875
2022-02-16,136.64649963378906
2022-02-17,136.2429962158203
2022-02-18,133.4669952392578
2022-02-22,129.83799743652344
2022-02-23,131.64849853515625
2022-02-24,124.95349884033203
2022-02-25,133.552001953125
2022-02-28,133.0500030517578
2022-03-01,134.8784942626953
2022-03-02,134.6280059814453
2022-03-03,136.00999450683594
2022-03-04,132.92750549316406
2022-03-07,131.48800659179688
2022-03-08,126.25
2022-03-09,131.25
2022-03-10,131.26600646972656
2022-03-11,133.48849487304688
2022-03-14,130.25
2022-03-15,126.97599792480469
2022-03-16,130.73300170898438
2022-03-17,133.1490020751953
2022-03-18,133.42449951171875
2022-03-21,136.1634979248047
2022-03-22,136.10150146484375
2022-03-23,138.70249938964844
2022-03-24,139.1999969482422
2022-03-25,141.91600036621094
2022-03-28,140.90049743652344
2022-03-29,142.6475067138672
2022-03-30,142.4600067138672
2022-03-31,142.05299377441406
2022-04-01,139.5
2022-04-04,140.35850524902344
2022-04-05,142.86900329589844
2022-04-06,138.75
2022-04-07,136.00999450683594
2022-04-08,135.58349609375
2022-04-11,131.82350158691406
2022-04-12,131.60000610351562
2022-04-13,128.0
2022-04-14,130.47950744628906
2022-04-18,127.0
2022-04-19,127.69149780273438
2022-04-20,130.89199829101562
2022-04-21,129.25
2022-04-22,125.0
2022-04-25,119.10099792480469
2022-04-26,122.29450225830078
2022-04-27,114.46949768066406
2022-04-28,116.41500091552734
2022-04-29,116.7344970703125
2022-05-02,113.40499877929688
2022-05-03,116.43049621582031
2022-05-04,117.03150177001953
2022-05-05,120.2040023803711
2022-05-06,115.18450164794922
2022-05-09,113.25
2022-05-10,115.50749969482422
2022-05-11,113.23650360107422
2022-05-12,111.37750244140625
2022-05-13,114.53299713134766
2022-05-16,114.95549774169922
2022-05-17,116.84049987792969
2022-05-18,115.0
2022-05-19,111.43150329589844
2022-05-20,111.95099639892578
2022-05-23,109.5875015258789
2022-05-24,105.77200317382812
2022-05-25,104.9854965209961
2022-05-26,105.677001953125
2022-05-27,109.48300170898438
2022-05-31,112.74649810791016
2022-06-01,114.8550033569336
2022-06-02,114.0
2022-06-03,116.0625
2022-06-06,116.70449829101562
2022-06-07,115.48049926757812
2022-06-08,116.7614974975586
2022-06-09,116.32749938964844
2022-06-10,112.44499969482422
2022-06-13,106.7864990234375
2022-06-14,106.53500366210938
2022-06-15,108.54499816894531
2022-06-16,107.22100067138672
2022-06-17,106.03350067138672
2022-06-21,108.92949676513672
2022-06-22,110.55650329589844
2022-06-23,112.23149871826172
2022-06-24,112.99500274658203
2022-06-27,118.27300262451172
2022-06-28,115.80249786376953
2022-06-29,111.552001953125
2022-06-30,110.0
2022-07-01,107.93299865722656
2022-07-05,107.10050201416016
2022-07-06,113.302001953125
2022-07-07,115.08000183105469
2022-07-08,117.25
2022-07-11,117.99800109863281
2022-07-12,116.21499633789062
2022-07-13,111.70099639892578
2022-07-14,110.21050262451172
2022-07-15,112.00050354003906
2022-07-18,112.63999938964844
2022-07-19,110.8499984741211
2022-07-20,113.16999816894531
2022-07-21,114.27999877929688
2022-07-22,111.0
2022-07-25,108.41000366210938
2022-07-26,106.5999984741211
2022-07-27,109.26000213623047
2022-07-28,112.37000274658203
2022-07-29,113.08000183105469
2022-08-01,115.30000305175781
2022-08-02,114.0
2022-08-03,115.70999908447266
2022-08-04,117.4800033569336
2022-08-05,116.2300033569336
2022-08-08,118.38999938964844
2022-08-09,117.13999938964844
2022-08-10,118.77999877929688
2022-08-11,121.27999877929688
2022-08-12,120.26000213623047
2022-08-15,121.12999725341797
2022-08-16,121.5199966430664
2022-08-17,120.12000274658203
2022-08-18,119.43000030517578
2022-08-19,119.05999755859375
2022-08-22,115.19999694824219
2022-08-23,113.4800033569336
2022-08-24,113.5
2022-08-25,114.23999786376953
2022-08-26,114.72000122070312
2022-08-29,109.98999786376953
2022-08-30,110.16999816894531
2022-08-31,110.6500015258789
2022-09-01,108.27999877929688
2022-09-02,110.58999633789062
2022-09-06,107.30000305175781
2022-09-07,107.05999755859375
2022-09-08,108.04000091552734
2022-09-09,109.06999969482422
2022-09-12,110.98999786376953
2022-09-13,107.80000305175781
2022-09-14,104.56999969482422
2022-09-15,104.02999877929688
2022-09-16,102.06999969482422
2022-09-19,101.75
2022-09-20,102.08000183105469
2022-09-21,101.66999816894531
2022-09-22,98.81999969482422
2022-09-23,99.62999725341797
2022-09-26,98.0999984741211
2022-09-27,99.43000030517578
2022-09-28,97.6500015258789
2022-09-29,98.63999938964844
2022-09-30,97.05000305175781
2022-10-03,96.76000213623047
2022-10-04,100.44000244140625
2022-10-05,99.83000183105469
2022-10-06,100.68000030517578
2022-10-07,99.8499984741211
2022-10-10,99.0
2022-10-11,97.43000030517578
2022-10-12,97.30000305175781
2022-10-13,95.1500015258789
2022-10-14,99.98999786376953
2022-10-17,98.86000061035156
2022-10-18,103.12999725341797
2022-10-19,100.01000213623047
2022-10-20,100.0
2022-10-21,97.8499984741211
2022-10-24,101.80000305175781
2022-10-25,102.9000015258789
2022-10-26,96.43000030517578
2022-10-27,94.5199966430664
2022-10-28,92.2699966430664
2022-10-31,95.41999816894531
2022-11-01,95.44999694824219
2022-11-02,90.94000244140625
2022-11-03,86.31999969482422
2022-11-04,85.4000015258789
2022-11-07,87.27999877929688
2022-11-08,88.9000015258789
2022-11-09,88.44999694824219
2022-11-10,92.25
2022-11-11,94.69000244140625
2022-11-14,95.08999633789062
2022-11-15,98.26000213623047
2022-11-16,97.9000015258789
2022-11-17,96.97000122070312
2022-11-18,98.7699966430664
2022-11-21,97.29000091552734
2022-11-22,95.94999694824219
2022-11-23,97.08999633789062
2022-11-25,98.23999786376953
2022-11-28,97.04000091552734
2022-11-29,95.7300033569336
2022-11-30,94.81999969482422
2022-12-01,101.0199966430664
2022-12-02,99.05000305175781
2022-12-05,99.4000015258789
2022-12-06,99.30000305175781
2022-12-07,96.41000366210938
2022-12-08,95.37999725341797
2022-12-09,93.7699966430664
2022-12-12,92.70999908447266
2022-12-13,97.76000213623047
2022-12-14,95.19999694824219
2022-12-15,93.12999725341797
2022-12-16,90.76000213623047
2022-12-19,90.26000213623047
2022-12-20,88.11000061035156
2022-12-21,89.08000183105469
2022-12-22,88.16000366210938
2022-12-23,87.11000061035156
2022-12-27,88.80000305175781
2022-12-28,86.9800033569336
2022-12-29,86.62000274658203
2022-12-30,86.9800033569336
2023-01-03,89.58999633789062
2023-01-04,90.3499984741211
2023-01-05,87.47000122070312
2023-01-06,86.79000091552734
2023-01-09,88.36000061035156
2023-01-10,85.9800033569336
2023-01-11,89.18000030517578
2023-01-12,91.4800033569336
2023-01-13,90.8499984741211
2023-01-17,92.05999755859375
2023-01-18,92.13999938964844
2023-01-19,90.72000122070312
2023-01-20,95.0999984741211
2023-01-23,97.94999694824219
2023-01-24,98.0999984741211
2023-01-25,95.56999969482422
2023-01-26,96.5
2023-01-27,97.30999755859375
2023-01-30,97.4800033569336
2023-01-31,96.87000274658203
2023-02-01,98.70999908447266
2023-02-02,105.80000305175781
2023-02-03,102.93000030517578
2023-02-06,102.4000015258789
2023-02-07,103.22000122070312
2023-02-08,102.05000305175781
2023-02-09,100.0
2023-02-10,95.44999694824219
2023-02-13,94.73999786376953
2023-02-14,94.43000030517578
2023-02-15,94.48999786376953
2023-02-16,95.37000274658203
2023-02-17,94.8499984741211
2023-02-21,93.0
2023-02-22,91.69999694824219
2023-02-23,91.91999816894531
2023-02-24,89.44000244140625
2023-02-27,89.87000274658203
2023-02-28,89.33000183105469
2023-03-01,89.9800033569336
2023-03-02,89.66000366210938
2023-03-03,92.4800033569336
2023-03-06,94.0199966430664
2023-03-07,94.9800033569336
2023-03-08,94.12000274658203
2023-03-09,94.05000305175781
2023-03-10,92.16999816894531
2023-03-13,90.08999633789062
2023-03-14,92.55999755859375
2023-03-15,93.22000122070312
2023-03-16,96.19999694824219
2023-03-17,100.26000213623047
2023-03-20,100.12000274658203
2023-03-21,101.25
2023-03-22,104.2699966430664
2023-03-23,105.05999755859375
2023-03-24,104.98999786376953
2023-03-27,104.62000274658203
2023-03-28,102.44000244140625
2023-03-29,102.27999877929688
2023-03-30,100.91000366210938
2023-03-31,101.30000305175781
